name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Campaign Status by AAkonsult ,Campaign Status Defaulting,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000005utCcEAI,69,69,0,1.0
Zoom,"Close business faster with video, voice, and webinars",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qEuqEAE,51,51,0,1.0
DocuSign CLM: Streamlined Contract Lifecycle Management,Connect and automate the entire contract lifecycle in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000004e3VUEAY,70,70,0,1.0
"LinkPoint Connect: Email Integration for Outlook, Office 365, IBM Notes, Gmail","Intuitive, Secure Email Integration for any Salesforce Set Up",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001qTIuEAM,551,551,0,1.0
Q2 lending,Powerful digital lending and leasing solutions,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009vcgmEAA,14,14,0,1.0
Test Tracker Professional,Powerful Testing flow control for Releases and smart Defect/Bug tracking,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009wIQGEA2,6,6,0,1.0
BMC Helix Remedyforce - IT Service Management and Help Desk,Next Generation IT Service Management and Help Desk,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003GrDmEAK,50,50,0,1.0
Salesforce Pardot,B2B Marketing Automation on the World's #1 CRM,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016boHEAQ,172,173,1,1.0
Certinia ERP Cloud ,Cloud accounting & finance solution built 100% native on Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016blLEAQ,150,150,0,1.0
SnapEngage Enterprise Chat,Drive sales and customer engagement with our enterprise live chat solution,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001sWw2EAE,14,14,0,1.0
Sales Coach,,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001y3VzEAI,20,20,0,1.0
Backupify for Salesforce,"Quick, easy backup for your Salesforce data",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009vJBhEAM,7,7,0,1.0
"INSITE, Inc",IT Service Management Powered by Force.com,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000026ff2EAA,6,6,0,1.0
OrchestraCMS: Native Content Management for Websites & Community Portals - DXP,Content Management & Experience Management for Websites & Communities,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001qr7FEAQ,10,10,0,1.0
Response Management from Full Circle Insights for Tracking Lead Lifecycles,"Funnel Metrics, Campaign Attribution & ROI and Complete Lead Flow Tracking",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000007rUqwEAE,33,33,0,1.0
Product Catalog,Your next big sale is closer than you think,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5Y04EAF,10,10,0,1.0
Local Time: Easy Access To Global Time Zones,Get instant access to your prospect's local time,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000055lg8EAA,27,27,0,1.0
Payology Check Scanning: The only native Salesforce check scanning solution!,"Scan checks, apply them to Salesforce records, and transmit to your bank",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DTx7gEAD,11,11,0,1.0
Jitterbit | Your Solution for Salesforce Integration,"Integrate Salesforce with Any App, in Just Days",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016biDEAQ,68,68,0,1.0
Mailparser - Email to lead workflow (and more),Email to lead & many other email parser use cases,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000DqDOcUAN,9,9,0,1.0
SalesMethods: Opportunity Management & Account Management for Salesforce,Supercharge Sales Performance with dynamic Deal Close Plans & Account Plans,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003J1KWEA0,74,74,0,1.0
SKEEPERS Insights & Feedback Management - Smart Surveys for Salesforce,Capture actionable customer insights that drive results,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q6UDEAY,8,8,0,1.0
OCE-Personal,Life Science Intelligence in a CRM,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EJbgxUAD,13,13,0,1.0
DocuSign Document Management: Streamlined Document Management,"Document generation, management, and automation all in one",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016coCEAQ,88,88,0,1.0
Geocode & Mapping: map records and verify addresses (Starter Ed.),"Geocode, mapping, geolocation, address verification, data correction, maps",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q66zEAA,14,14,0,1.0
Vigience Overcast | True Real-Time SAP Integration and Data Synchronization,Real-time SAP application integration for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FZuwtUAD,6,6,0,1.0
Arrow PSA - Project Management and Professional Services Automation,"Everything you need to Plan, Work and Manage your business. On Salesforce.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EcqnIUAR,11,11,0,1.0
Propertybase Real Estate Platform,Simplifying the Business of Real Estate,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016ckJEAQ,362,363,1,1.0
Trail Tracker - by Trailhead,The fun way to empower your employees to learn Salesforce.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EFpAtUAL,292,296,4,1.0
Sync Juno Orders with Quickbooks Online using JunoSync for Quickbooks,Seamless Quickbooks Online Sync for Juno Orders,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EcqeLUAR,6,6,0,1.0
Outlook Integration for Emails and Calendars - Revenue Grid,"Outlook Integration, EAC alternative – Activity Capture 360",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q64KEAQ,803,803,0,1.0
Mailchimp Integration App,"Create campaigns, automate your busy work, and get smarter as you grow",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3byfEAB,218,219,1,1.0
Medallia Sales & Service Experience for Salesforce,Embed the voice of the customer in your CRM,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B51KxEAJ,15,15,0,1.0
Maximise Cloud Contact Center,"Preview, predictive & progressive automatic outbound dialer",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cjmEAA,9,9,0,1.0
"Astonous | Multi Carrier Shipping App - FedEx, USPS, UPS, Toll, Easyship, DHL and LTL ","Compare Rates, Generate Labels, Track and Manage Shipment within Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FYgfoUAD,40,41,1,1.0
Address Verification from To A Finish,"address cleansing, certification, Smarty.com, geolocation, data",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000059eEUEAY,30,30,0,1.0
Opportunity Optimizer,"Opportunity Management and Planning, and Sales Methodology",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001Su14EAC,103,103,0,1.0
"Revenova TMS for 3PLs, Freight Brokers, Carriers and Shippers.",CRM-Powered Transportation Management,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pufdEAA,39,40,1,1.0
PeopleImport. The import tool for Marketing teams.,Manage list imports without compromising data quality,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016Y4kEAE,50,50,0,1.0
Tavant Warranty On-Demand,Automate & optimize your warranty processes,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pvJyEAI,16,16,0,1.0
Recruiting App,Recruiting,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016aa0EAA,15,15,0,1.0
Automated Currency Updater PRO,MultiCurrency - Automatic - Reliable,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000025GWyEAM,84,87,3,1.0
Clearbit - Automatically enrich leads and contacts in real-time,Build your business on better data,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q4RNEAY,37,37,0,1.0
Email to Case Premium: Improve Case Management to Increase Agent Productivity,"Reduce clicks, screens, and low-value tasks involved with processing cases",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001R5cyEAC,193,193,0,1.0
Sage People,Removing barriers so business can flow and your people thrive,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016Y3BEAU,67,67,0,1.0
JabberJaw  | Salesforce Messenger,On platform instant messaging application,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000GCjYHUA1,12,12,0,1.0
CloudExtend Excel for Salesforce Data Management,Easily and efficiently manage bulk-processing of Salesforce data,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000puKaEAI,39,39,0,1.0
Classy for Salesforce | Fundraising Data Integrated to Salesforce,Connect Salesforce to the world's #1 fundraising platform,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pv6PEAQ,12,12,0,1.0
Celigo integrator.io Integration Platform for Salesforce and Other Applications,"Connect apps, sync data, and automate processes - quickly and easily",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000rKM3EAM,16,16,0,1.0
Custom Object Teams,Manage Custom Object Teams just like Account or Opportunity Teams.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FguPLUAZ,7,7,0,1.0
S-Drive - End-to-End Document Management for Salesforce | Microsoft 365 | Unlimited Storage | Desktop App | eSignature,"Document Management, Large File Support with Versioning, Community Access",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001SWUTEA4,52,54,2,1.0
Chatter Unfollow Rules - Unmanaged Package,Automated rules stop following records to avoid the 500 following limit.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IP2gEAG,11,11,0,1.0
"Gmail Inbox, Email Tracking, Mail Merge, and Template Integration by ContactMonk","Sync Gmail with Salesforce, Track Emails, Send Merges, & Schedule Emails",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pueGEAQ,62,62,0,1.0
High Volume Case Responder,"rapid response email, email response management, email high volume",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003J9c8EAC,12,12,0,1.0
Skype Click-to-Call for Mac and PC,New ***Support for Salesforce Open CTI***,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003J4NhEAK,39,39,0,1.0
RO Innovation | Customer Reference Management,Activate The Voice of Your Customers,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cI4EAI,30,30,0,1.0
Align.ly Multi-Touch Attribution for B2B Companies,Align.ly Multi-Touch Attribution for B2B Companies,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000GAZGYUA5,10,10,0,1.0
Navatar Private Equity,Elevate Your Expectations of What Deal Software Can Be,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016b7MEAQ,31,31,0,1.0
Universal Picklists - Duplicate picklist fields across several objects,Update multiple picklist fields from one location,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pvmXEAQ,10,10,0,1.0
"RevenueCloud: Opportunity Splits, Sales Commissions, Revenue Schedules","Split Revenue Forecasting, Sales Commissions, Overlays, Custom Fields",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003J4MeEAK,19,19,0,1.0
"Opero Signature - eSignature, e-Signature, Electronic Signature with Google Docs",Automate your eSignature process with a non-branded and simple process.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q4LeEAI,11,11,0,1.0
Birthday eMailer,Send birthday and anniversary greetings to your contacts automatically.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003I77zEAC,30,31,1,1.0
Prodly - Next-Gen DevOps & Sandbox Seeding for Salesforce,Accelerate Salesforce Innovation. Minimize Risk.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q5oPEAQ,54,56,2,1.0
EPOSLY - Point of Sale and Retail Management Platform for Salesforce,"Manage orders, inventory, stores and payments with mobile mpos checkout",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qD0GEAU,20,20,0,1.0
"Vonage Premier for Service Cloud Voice and Contact Center, CTI, Speech Analytics (BYOT)",Vonage Premier for Service Cloud Voice | BYOT | Partner Telephony,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000025yAGEAY,943,968,25,1.0
Validar Lead Import with AnySource,Exhibitors. Event Producers. Check out the reviews!!!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016b2nEAA,24,24,0,1.0
Custom Object Lead Conversion,convert custom object,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003GuisEAC,8,8,0,1.0
Metazoa Snapshot - Org Management for Admins,What's in your org? Find it. Fix it. Maintain it with Snapshot.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YhyEAE,51,52,1,1.0
eShopSync for WooCommerce,Best WooCommerce Integration With Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000rHmIEAU,100,101,1,1.0
"Align.ly Lead-to-Account Matching, Lead Routing, and Lead Auto-Conversion","A simple, yet powerful lead-to-account matching, routing, and auto-convert.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000G9IMtUAN,7,7,0,1.0
Bug Tracking and Quality Assurance,,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YntEAE,9,9,0,1.0
Apex Test Tracker,Because Admins who ignore unit tests always get the blame,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qlzxEAA,6,6,0,1.0
DigitSec - Security Scanner for Salesforce,Automated securing scanning for custom code and config built on Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qGSTEA2,19,19,0,1.0
PROS Smart CPQ - Configure Price Quote,Faster Sales Deals. Smarter Sales Teams. Lightning Ready.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cGxEAI,41,41,0,1.0
Dropbox for Salesforce,"Access, manage, and share Dropbox content directly from Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000prqLEAQ,51,51,0,1.0
DocuVault-Document Management for Salesforce,"Easily upload, download and share large files from within Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q4KCEAY,42,43,1,1.0
Impact Learn - An eLearning Management System (LMS) for Salesforce (100% Native),"A modern LMS/eLearning platform.  It's easy, create and deploy in minutes.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qqpWEAQ,6,6,0,1.0
Milestones PM+ Free Edition - Customizable Project Management,"Cross-industry, native, project and process management for Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009uYYMEA2,44,44,0,1.0
"Ascent ERP: Inventory, Purchasing (PO), Orders, Reverse Logistics and Warehouse","Inventory Control, Demand Management, Service Orders, Rental, Costing",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YVDEA2,86,88,2,1.0
"Link Anything 🔗  Connect, attach, add or relate any object, record or document","Link, match or combine - campaigns, events, tasks, calendar, projects",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000GBEDuUAP,13,13,0,1.0
"Koncert: Best AI Parallel Dialer, AI Flow Dialer, Agent-Assisted Dialer, Power Dialers",Ultra-low latency AI powered dialer with Remote Salesfloor,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pvxVEAQ,159,159,0,1.0
"Outlook, Gmail & Office 365-Sidebar- Email Tracking- Calendar Sync- Scheduling",Outlook and Gmail Integration- Trusted - EAC & Lightning Sync Alternative,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000puqoEAA,429,437,8,1.0
ServiceMax Core - Field Service Management,Field Service Platform,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YuMEAU,42,42,0,1.0
UnionSuite- Canvasser SOS 2.0,"House to House organizing, canvassing/sales- non profits,labor unions,NGO's",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000puRCEAY,14,14,0,1.0
"IndustryComplete: NAICS, SIC and ISIC data",The ultimate industry code search tool for Salesforce leads and accounts,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001tPV0EAM,9,9,0,1.0
Unsubscribe opt-out,Provide prospects an easy way to unsubscribe,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YDZEA2,66,67,1,1.0
Picture Uploader,Easily upload a contact photo directly to the contact record.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YT5EAM,73,73,0,1.0
Case Merge Premium: Proactively Detect and Merge Duplicate Cases,Detect and Merge Duplicate Cases,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IAR3EAO,83,83,0,1.0
Satrang Auto Number Helper,Auto numbering of fields based on Picklist Fields or Record Types,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000puTcEAI,13,13,0,1.0
Informatica Customer 360 for Salesforce - a native solution with proven results,Regain trust in your Salesforce data,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003JRU8EAO,22,22,0,1.0
Chatter Unfollow Rules - Managed,Automated rules stop following records to avoid the 500 following limit,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IX0UEAW,33,33,0,1.0
Talkdesk for Salesforce | Cloud Contact Center | CTI | IVR | ACD | Analytics,Deliver exceptional support and outbound engagement,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qjFlEAI,699,699,0,1.0
Salesforce Chatter Dashboards,Dashboards and reports for managing and monitoring Chatter,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pviyEAA,12,12,0,1.0
Specification Management Solution,"Digitize, map, & operationalize specs across your value chain",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pv7mEAA,8,8,0,1.0
Magic xpi Integration and Monitoring Platform,"Your friendly, right-sized integration solution for Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YNYEA2,14,14,0,1.0
Fujitsu GLOVIA® OM Order Management,"End-to-End Order, Inventory, Fulfillment, Invoice Management and more",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016bBSEAY,13,13,0,1.0
Complete HR on the Salesforce Platform,Streamline Your HR Processes and Unlock Your Team's Potential,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DTrxPEAT,7,7,0,1.0
Inspire Planner - True Project Management for Salesforce,A Complete and 100% Native Project Management App for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000prucEAA,144,148,4,1.0
"AIM - Alternative Investment Management, Fund Management Software for Salesforce","Fund Management Software, Private Equity Software, Venture Capital CRM",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000019DUEEA2,39,39,0,1.0
Arlo Training Management Software for Salesforce,"Promote, Sell and Deliver your training and events with Arlo for Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qjFqEAI,9,9,0,1.0
SKYVVA Integration App - The best native Salesforce Integration Solution,"Seamlessly connect systems,amplify Salesforce's potential for collaboration",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001ssrYEAQ,23,23,0,1.0
Invoices for Salesforce,Design and execute your own billing process in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000005u0zhEAA,157,160,3,1.0
Easy PDF,Generate a PDF from any Salesforce record with the click of a button,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001TLtcEAG,31,31,0,1.0
"Genesys Cloud CTI Adapter | CTI, Omni-Channel, HVS, Dialer","Embed Genesys Cloud call controls, channels, AI and outbound in Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pvMdEAI,8,8,0,1.0
Salesforce TMS & SCM - Neurored | Transportation & Logistics Management Software for Shipping & Freight Forwarding,Digitizing Transportation & Logistics on Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003InanEAC,29,29,0,1.0
OneMob - Microsites and Video Email for Salesforce,Video Sales and Marketing Platform for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000proPEAQ,12,12,0,1.0
Sertifi Electronic Signatures (eSignatures) | Sertifi for Salesforce,"eSignature and Secure Online Payment Capture, Dedicated Customer Support",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YGfEAM,205,206,1,1.0
Agile Accelerator,Agile Development Toolset built by Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000ps3jEAA,89,91,2,1.0
Procurement,Optimize your entire procure-to-pay process,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003HoQQEA0,18,18,0,1.0
"Kulturra - Payment Processing, Credit Card, Invoicing, Recurring Billing","Credit Card Payments, Invoices, Recurring and Billing for Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000030P1xEAE,249,255,6,1.0
"PFL | Automated Direct Mail for Sales Cloud, Health Cloud, and Financial Cloud",Use digital intent signals to inform the content and timing of direct mail.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000pvn6EAA,43,43,0,1.0
"Grow your Staffing, Recruitment and Consultancy Business with Byner",One trusted platform for end-to-end talent and customer engagement,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FnDF6UAN,14,14,0,1.0
ServiceMax Asset 360 for Salesforce,Native Salesforce Application for Field Service,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FN7u3UAD,6,6,0,1.0
TALKSENSE. Say it and you're done. Install in 5mins to make voice updates,Replace manual reporting with talking.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q5DMEAY,7,7,0,1.0
PowerClone,"Copy any record, any way you want",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001SRXAEA4,13,13,0,1.0
Microsoft Dynamics NAV & GP (Great Plains) Integration for Salesforce by DBSync,Reduced double data entry | Pre-built templates | Real-time integration,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003Id5MEAS,6,6,0,1.0
Salesforce for Outlook by Xobni,Outlook,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001tZ5REAU,9,9,0,1.0
AddressTools Free: Address Validation and Standardisation Suite,Validation and Standardization for Country & State Fields,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001SqRFEA0,251,251,0,1.0
"SUMO Scheduler | Online Appointment, Event & Field Sales Scheduling",Powering Conversations That Drive Growth,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009vvy4EAA,31,31,0,1.0
Email2Case Attachment Reassign,Save Attachments from Email2Case Messages,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cOVEAY,23,23,0,1.0
SalesTrip native expense management and travel booking system,Manage expenses and book travel alongside customer and revenue data,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FeFJgUAN,9,9,0,1.0
Check-in: Field Sales & Field Service Management with Real Time Location,"Gain visibility to your mobile workforce: verify account visits, check-ins",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003K37tEAC,15,15,0,1.0
Sandbox Post-refresh Masking Scripts,Protect Your Data in Sandboxes!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FvIeNUAV,6,6,0,1.0
Opportunity Primary Contact Required,Ensure your users define a primary contact at a certain opportunity stage.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cbDEAQ,29,29,0,1.0
Product Schedules by GSP,Product Schedules (Revenue Schedules and Quantity Schedules) Made Easy.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FeFdGUAV,24,24,0,1.0
"Linvio Payments  - Credit Cards, ACH, Subscriptions, Billing, Invoices & More","Easy, secure, reliable. Salesforce Payments done right.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cbMEAQ,160,162,2,1.0
LeadAngel Lead to Account Matching (Free - Lite Edition),Lead to Account Matching (Free - Lite Edition),https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FvIdtUAF,12,12,0,1.0
"Send360 Direct Mail, Gifts & Kits for Customer 360 (formerly PrintSF)",#1 AppExchange Direct Mail Solution for 10+ Years,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016ceKEAQ,30,30,0,1.0
Dupe Alerts,Guiding You Through Salesforce Deduplication Bliss,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cJPEAY,73,73,0,1.0
"FedEx Shipping App: Shipping, Returns, RMAs and Tracking",FedEx Shipping inside Salesforce & Chatter - Small Business to Enterprise,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cdIEAQ,156,156,0,1.0
Glance,"Transform digital experiences with personal, human-to-human guidance.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IsNjEAK,174,174,0,1.0
The Mortgage App,Do Mortgage Management Better with Jungo,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cXjEAI,80,80,0,1.0
"Native Document Generation & E-Signature: PDF, Word, XLS, Email, Reports, Forms","Secure Document Generation & E-Signature for quotes, contracts, forms +more",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003HeuPEAS,412,421,9,1.0
Native Data Migrator & Data Loader,Migrate data between Salesforce Orgs,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qFAWEA2,18,18,0,1.0
QuickBooks Integration with Salesforce - Breadwinner for QuickBooks,Works with QuickBooks Online,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q7fhEAA,76,76,0,1.0
"sevDesk Integration for Salesforce: Invoicing, Quoting, Accounting, ERP",Efficient and hassle-free invoicing through an integrated accounting system,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FeFZTUA3,18,18,0,1.0
Centrical for Salesforce,Supercharge sales performance with digital motivation and realtime feedback,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qFpyEAE,10,10,0,1.0
Eligibility Checker: Medical insurance eligibility & benefits verification,Streamline your workflow with instant eligibility and benefit verification.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FeFvAUAV,10,10,0,1.0
TargetRecruit: Staffing | Recruiting | Applicant Tracking Solution,"Enterprise Software for Staffing and Recruiting Firms, Built on Salesforce",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cOQEAY,196,196,0,1.0
District360,The CRM made for Business Improvement Districts,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FYhdoUAD,14,14,0,1.0
Navatar M&A,Elevate Your Expectations of What Deal Software Can Be,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cOpEAI,12,12,0,1.0
Intelligent Assistant​ - ChatGPT AI and Prompt Engineering for Admins​,Manage your org with Artificial Intelligence!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cejEAA,13,13,0,1.0
Egnyte for Salesforce,Enhance Collaboration & Productivity for Salesforce Users,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q7EtEAI,14,14,0,1.0
Astrea Smart vCard,"Export, Import Contact, Lead, Account, User one or multiple in vcf or pdf",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000059QzdEAE,41,41,0,1.0
DupeBlocker - Real-Time Duplicate Prevention for Standard and Custom Objects,The first native Salesforce duplicate prevention solution,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cMzEAI,60,60,0,1.0
Formsite,Easily build online forms and surveys,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001rmjpEAA,12,12,0,1.0
Scan Barcodes in Salesforce,Barcodes made Easy in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000ptq1EAA,72,75,3,1.0
ProcessClick - Your Agile BPM for Salesforce®,"Design, build, and manage your business processes with ease",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000rJ1OEAU,9,9,0,1.0
LogMeIn Rescue Support for Salesforce,Remote Support Software for Helpdesk Professionals,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cLGEAY,8,8,0,1.0
Relationship Mapping & Org Chart Software in Salesforce | ARPEDIO,Analyze and Visualize Your Stakeholder Relationships in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DgO8cEAF,27,28,1,1.0
Email to Lead (OR) Email2Lead (OR) LeadFromEmail,,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016cRqEAI,36,36,0,1.0
